County,License Number,Establishment Type,Entity Name,DBA Name,City,Zip Code,Georeference,Address,Normalized DBA Name,Is Chain Store,Is Grocery Store,Google Maps Link,Latitude,Longitude,Neighborhood
BRONX,609065,AC,1105 TINTON DELI GROCERY CORP,1105 TINTON DELI GRCY,BRONX,10456,POINT (-73.90163751 40.826577843),1105 TINTON AVE,1105 tinton deli grcy,No,Yes,https://www.google.com/maps/search/?api=1&query=1105+TINTON+DELI+GRCY+1105+TINTON+AVE+BRONX+,40.82657784,-73.90163751,Morrisania
KINGS,728792,AC,1271 D & G CORP,1271 D & G,BROOKLYN,11236,POINT (-73.91978936 40.645208755),1271 RALPH AVE,1271 d g,No,Yes,https://www.google.com/maps/search/?api=1&query=1271+D+&+G+1271+RALPH+AVE+BROOKLYN+,40.64520876,-73.91978936,East Flatbush
KINGS,736635,AC,1108 BLAKE DELI INC,1108 BLAKE DELI,BROOKLYN,11208,POINT (-73.877142488 40.670340592),1108 BLAKE AVE,1108 blake deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1108+BLAKE+DELI+1108+BLAKE+AVE+BROOKLYN+,40.67034059,-73.87714249,East New York
BRONX,605957,AC,12E 196TH STREET FOOD INC,12E 196TH STREET FOOD,BRONX,10468,POINT (-73.895543029 40.868904987),12E 196TH ST,12e 196th street food,No,Yes,https://www.google.com/maps/search/?api=1&query=12E+196TH+STREET+FOOD+12E+196TH+ST+BRONX+,40.86890499,-73.89554303,Bedford Park
QUEENS,737031,AC,111 DELI & GRILL CORP,111 DELI & GRILL,JAMAICA,11435,POINT (-73.795839368 40.688727051),110-52 SUTPHIN BLVD,111 deli grill,No,Yes,https://www.google.com/maps/search/?api=1&query=111+DELI+&+GRILL+110-52+SUTPHIN+BLVD+JAMAICA+,40.68872705,-73.79583937,South Jamaica (JAMAICA)
BRONX,608900,AC,1307 CORP,1307 CORP,BRONX,10461,POINT (-73.82918325 40.838483414),1307 CROSBY AVE,1307 corp,No,Yes,https://www.google.com/maps/search/?api=1&query=1307+CORP+1307+CROSBY+AVE+BRONX+,40.83848341,-73.82918325,Pelham Bay
QUEENS,748088,AC,111 FARMERS DELI GROCERY INC,111 FARMERS DELI GROCERY,SAINT ALBANS,11412,POINT (-73.765665355 40.701745153),111-04 FARMERS BLVD,111 farmers deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=111+FARMERS+DELI+GROCERY+111-04+FARMERS+BLVD+SAINT+ALBANS+,40.70174515,-73.76566536,St. Albans
QUEENS,637564,AC,111 FOOD MARKET CORP,111 FOOD MARKET,CORONA,11368,POINT (-73.855391114 40.751031707),111-01 41ST AVE,111 food market,No,Yes,https://www.google.com/maps/search/?api=1&query=111+FOOD+MARKET+111-01+41ST+AVE+CORONA+,40.75103171,-73.85539111,Corona
QUEENS,728021,AC,113TH GOURMET DELI INC,113TH GOURMET DELI,RICHMOND HILL,11418,POINT (-73.83499568 40.698325755),113-21 JAMAICA AVE,113th gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=113TH+GOURMET+DELI+113-21+JAMAICA+AVE+RICHMOND+HILL+,40.69832576,-73.83499568,Richmond Hill 
KINGS,735679,AC,1149 YAMASA GROCERY INC,1149 YAMASA GROCERY,BROOKLYN,11208,POINT (-73.87506671 40.670863497),1149 BLAKE AVE,1149 yamasa grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1149+YAMASA+GROCERY+1149+BLAKE+AVE+BROOKLYN+,40.6708635,-73.87506671,East New York
RICHMOND,714133,AC,1334 RICHMOND ROAD CORP,1334 RICHMOND ROAD,STATEN ISLAND,10304,POINT (-74.096304948 40.595643795),1334 RICHMOND RD,1334 richmond road,No,Yes,https://www.google.com/maps/search/?api=1&query=1334+RICHMOND+ROAD+1334+RICHMOND+RD+STATEN+ISLAND+,40.5956438,-74.09630495,Staten Island
QUEENS,740183,AC,115-05 MINIMART CORP,115-05 MINIMART,ROCKAWAY PARK,11694,POINT (-73.837420481 40.58156048),115-05 BEACH CHANNEL DR.,11505 minimart,No,Yes,https://www.google.com/maps/search/?api=1&query=115-05+MINIMART+115-05+BEACH+CHANNEL+DR.+ROCKAWAY+PARK+,40.58156048,-73.83742048,Rockaway Park
BRONX,736968,AC,1150 JOSEPH DELI & GROCERY INC,1150 JOSEPH DELI & GROCERY,BRONX,10474,POINT (-73.888454537 40.820115186),1150 GARRISON AVE,1150 joseph deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1150+JOSEPH+DELI+&+GROCERY+1150+GARRISON+AVE+BRONX+,40.82011519,-73.88845454,Hunts Point
NEW YORK,620571,AC,PEREZ MARIANO,MI ESFUERZO GROCERY,NEW YORK,10040,POINT (-73.92511212 40.862519318),123 DYCKMAN ST,mi esfuerzo grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=MI+ESFUERZO+GROCERY+123+DYCKMAN+ST+NEW+YORK+,40.86251932,-73.92511212,Inwood
KINGS,711242,AC,1154 NP MINIMART INC,1154 NP MINIMART,BROOKLYN,11230,POINT (-73.966252428 40.629397007),1154 CONEY ISLAND AVE,1154 np minimart,No,Yes,https://www.google.com/maps/search/?api=1&query=1154+NP+MINIMART+1154+CONEY+ISLAND+AVE+BROOKLYN+,40.62939701,-73.96625243,Midwood
QUEENS,757357,A,14108 BABY STOP INC,141-08 BABY STOP,FLUSHING,11354,POINT (-73.825501834 40.764249005),141-08 NORTHERN BLVD,14108 baby stop,No,Yes,https://www.google.com/maps/search/?api=1&query=141-08+BABY+STOP+141-08+NORTHERN+BLVD+FLUSHING+,40.76424901,-73.82550183,Downtown Flushing (FLUSHING)
BRONX,609621,AC,1158 GROCERY & DELI INC,1158 GROCERY & DELI,BRONX,10472,POINT (-73.866640885 40.829523453),1158 ST LAWRENCE AVE,1158 grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1158+GROCERY+&+DELI+1158+ST+LAWRENCE+AVE+BRONX+,40.82952345,-73.86664089,Soundview
NEW YORK,620609,AC,MORRIS LOBEL&SONS INC,LOBELS,NEW YORK,10028,POINT (-73.960610905 40.778656071),1096 MADISON AVE,lobels,No,Yes,https://www.google.com/maps/search/?api=1&query=LOBELS+1096+MADISON+AVE+NEW+YORK+,40.77865607,-73.96061091,Upper East Side
RICHMOND,742657,AC,1414 CASTLETON CORP,1414 CASTLETON,STATEN ISLAND,10302,POINT (-74.129638772 40.633653002),1414 CASTLETON AVE,1414 castleton,No,Yes,https://www.google.com/maps/search/?api=1&query=1414+CASTLETON+1414+CASTLETON+AVE+STATEN+ISLAND+,40.633653,-74.12963877,Staten Island
NEW YORK,620617,AC,SAMADS GOURMET INC,SAMADS GOURMET,NEW YORK,10025,POINT (-73.966314287 40.8051669),2867 BROADWAY,samads gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=SAMADS+GOURMET+2867+BROADWAY+NEW+YORK+,40.8051669,-73.96631429,Morningside Heights
NEW YORK,620625,AC,PICHARDO FEDERICO,CHINESE HISPANIC GRCY,NEW YORK,10002,POINT (-73.991583965 40.718704677),130 ELDRIDGE ST,chinese hispanic grcy,No,Yes,https://www.google.com/maps/search/?api=1&query=CHINESE+HISPANIC+GRCY+130+ELDRIDGE+ST+NEW+YORK+,40.71870468,-73.99158397,Lower East Side
BRONX,747789,AC,1161 HOE DELI GROCERY CORP,1161 HOE DELI GROCERY,BRONX,10459,POINT (-73.891014538 40.827766606),1161 HOE AVENUE,1161 hoe deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1161+HOE+DELI+GROCERY+1161+HOE+AVENUE+BRONX+,40.82776661,-73.89101454,Longwood
BRONX,725177,AC,149 WILLIS INC,149 WILLIS,BRONX,10455,POINT (-73.917907623 40.815605764),526B WILLIS AVENUE,149 willis,No,Yes,https://www.google.com/maps/search/?api=1&query=149+WILLIS+526B+WILLIS+AVENUE+BRONX+,40.81560576,-73.91790762,Mott Haven
QUEENS,741133,AC,117 W INDIAN MARKET INC,117 W INDIAN MARKET,SOUTH RICHMOND HILL,11419,POINT (-73.825286419 40.686127739),117-19 LIBERTY AVE,117 w indian market,No,Yes,https://www.google.com/maps/search/?api=1&query=117+W+INDIAN+MARKET+117-19+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.68612774,-73.82528642,Richmond Hill 
KINGS,713388,AC,1522 CORTELYOU MART CORP,1522 CORTELYOU MART,BROOKLYN,11226,POINT (-73.963830478 40.641323366),1522 CORTELYOU RD,1522 cortelyou mart,No,Yes,https://www.google.com/maps/search/?api=1&query=1522+CORTELYOU+MART+1522+CORTELYOU+RD+BROOKLYN+,40.64132337,-73.96383048,Flatbush
BRONX,754259,AC,1172 SAMS DELI CORP,1172 SAMS DELI,BRONX,10469,POINT (-73.85303647 40.872955416),1172 E GUN HILL RD,1172 sams deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1172+SAMS+DELI+1172+E+GUN+HILL+RD+BRONX+,40.87295542,-73.85303647,Allerton
QUEENS,716049,AC,118-07 ALEXANDER DELI GROCERY CORP,118-07 ALEXANDER DELI GROCERY,JAMAICA,11434,POINT (-73.79164892 40.679551675),118-07 SUTPHIN BLVD,11807 alexander deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=118-07+ALEXANDER+DELI+GROCERY+118-07+SUTPHIN+BLVD+JAMAICA+,40.67955168,-73.79164892,South Jamaica (JAMAICA)
BRONX,747454,AC,1183 PUGSLEY DELI GROCERY CORP,1183 PUGSLEY DELI GROCERY,BRONX,10472,POINT (-73.857296153 40.830986221),1183 PUGSLEY AVE,1183 pugsley deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1183+PUGSLEY+DELI+GROCERY+1183+PUGSLEY+AVE+BRONX+,40.83098622,-73.85729615,Unionport
NEW YORK,620681,AC,AMISH MANHATTAN FARMERS MKT INC,AMISH MARKET,NEW YORK,10019,POINT (-73.989331077 40.763270124),731 9TH AVE,amish market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=AMISH+MARKET+731+9TH+AVE+NEW+YORK+,40.76327012,-73.98933108,Hell's Kitchen
QUEENS,758361,AC,119 A&S DELI CORP,119 A&S DELI,SOUTH OZONE PARK,11420,POINT (-73.81836171 40.67584524),119-20 ROCKAWAY BLVD,119 as deli,No,Yes,https://www.google.com/maps/search/?api=1&query=119+A&S+DELI+119-20+ROCKAWAY+BLVD+SOUTH+OZONE+PARK+,40.67584524,-73.81836171,South Ozone Park (OZONE PARK)
KINGS,746361,AC,15TH AVE FOOD CORP,15TH AVE FOOD,BROOKLYN,11219,POINT (-73.999672418 40.628704578),1245 61ST ST,15th ave food,No,Yes,https://www.google.com/maps/search/?api=1&query=15TH+AVE+FOOD+1245+61ST+ST+BROOKLYN+,40.62870458,-73.99967242,Borough Park
QUEENS,734427,AC,12 ST GOURMET DELI INC,12 ST GOURMET DELI,LONG ISLAND CITY,11101,POINT (-73.942530637 40.756057329),1203 40TH AVE.,12 st gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=12+ST+GOURMET+DELI+1203+40TH+AVE.+LONG+ISLAND+CITY+,40.75605733,-73.94253064,Long Island City
NEW YORK,620773,AC,FOOD FOR HEALTH INC,FOOD FOR HEALTH,NEW YORK,10128,POINT (-73.950741214 40.782959089),1653 3RD AVE,food for health,No,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+FOR+HEALTH+1653+3RD+AVE+NEW+YORK+,40.78295909,-73.95074121,Upper East Side
BRONX,737575,AC,1217 GUZMAN DELI FOOD CORP,1217 GUZMAN DELI FOOD,BRONX,10456,POINT (-73.915826312 40.834146031),1217 SHERMAN AVENUE,1217 guzman deli food,No,Yes,https://www.google.com/maps/search/?api=1&query=1217+GUZMAN+DELI+FOOD+1217+SHERMAN+AVENUE+BRONX+,40.83414603,-73.91582631,Claremont
NEW YORK,620778,AC,SON KWAN GROCERY INC,BLUE VALLEY DELI,NEW YORK,10011,POINT (-73.995841206 40.738597379),570 6TH AVE,blue valley deli,No,Yes,https://www.google.com/maps/search/?api=1&query=BLUE+VALLEY+DELI+570+6TH+AVE+NEW+YORK+,40.73859738,-73.99584121,Flatiron District
BRONX,716328,AC,161 SHADDAD INC,161 SHADDAD,BRONX,10456,POINT (-73.90919958 40.822470836),575 E 161 ST,161 shaddad,No,Yes,https://www.google.com/maps/search/?api=1&query=161+SHADDAD+575+E+161+ST+BRONX+,40.82247084,-73.90919958,Morrisania
BRONX,747352,AC,1223 IE DELI GROCERY CORP,1223 IE DELI GROCERY,BRONX,10456,POINT (-73.902226842 40.829811958),1223 BOSTON RD,1223 ie deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1223+IE+DELI+GROCERY+1223+BOSTON+RD+BRONX+,40.82981196,-73.90222684,Morrisania
QUEENS,740057,AC,123 FRESH MARKET INC,123 FRESH MARKET,SOUTH RICHMOND HILL,11419,POINT (-73.820607808 40.687491726),123-02 LIBERTY AVE,123 fresh market,No,Yes,https://www.google.com/maps/search/?api=1&query=123+FRESH+MARKET+123-02+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.68749173,-73.82060781,Richmond Hill 
BRONX,738745,AC,1247 DELI & GROCERY CORP,1247 DELI & GROCERY,BRONX,10456,POINT (-73.909319273 40.833213837),1247 WEBSTER AVENUE,1247 deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1247+DELI+&+GROCERY+1247+WEBSTER+AVENUE+BRONX+,40.83321384,-73.90931927,Claremont
QUEENS,635980,AC,164TH STREET TRADING INC,164TH STREET TRADING,FRESH MEADOWS,11365,POINT (-73.804986455 40.73649447),65-08 164TH ST,164th street trading,No,Yes,https://www.google.com/maps/search/?api=1&query=164TH+STREET+TRADING+65-08+164TH+ST+FRESH+MEADOWS+,40.73649447,-73.80498646,Pomonok/Electchester (FLUSHING)
BRONX,730798,AC,165 AND ANDERSON SUPERETTE INC,165 AND ANDERSON SUPERETTE,BRONX,10452,POINT (-73.926451799 40.833639596),64 W 165TH STREET,165 and anderson superette,No,Yes,https://www.google.com/maps/search/?api=1&query=165+AND+ANDERSON+SUPERETTE+64+W+165TH+STREET+BRONX+,40.8336396,-73.9264518,Highbridge
KINGS,735301,AC,1268 DELI GROCERY CORP,1268 DELI GROCERY,BROOKLYN,11208,POINT (-73.8711361 40.672800052),1268 SUTTER AVE,1268 deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1268+DELI+GROCERY+1268+SUTTER+AVE+BROOKLYN+,40.67280005,-73.8711361,East New York
KINGS,746710,A,1268 ST JOHNS DELI AND GROCERY CORP,1268 ST JOHNS DELI AND GROCERY,BROOKLYN,11213,POINT (-73.936277569 40.670734458),1268 SAINT JOHNS PL,1268 st johns deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1268+ST+JOHNS+DELI+AND+GROCERY+1268+SAINT+JOHNS+PL+BROOKLYN+,40.67073446,-73.93627757,Crown Heights
BRONX,747916,AC,1269 BRONX DELI GROCERY CORP,1269 BRONX DELI GROCERY,BRONX,10452,POINT (-73.916457805 40.8362418),1269 GRAND CONCOURSE,1269 bronx deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1269+BRONX+DELI+GROCERY+1269+GRAND+CONCOURSE+BRONX+,40.8362418,-73.91645781,Mount Eden
QUEENS,749270,AC,127 DELI & GRILL CORP,127 DELI & GRILL,SOUTH OZONE PARK,11420,POINT (-73.812821858 40.668962188),126-20 135TH AVENUE,127 deli grill,No,Yes,https://www.google.com/maps/search/?api=1&query=127+DELI+&+GRILL+126-20+135TH+AVENUE+SOUTH+OZONE+PARK+,40.66896219,-73.81282186,South Ozone Park (OZONE PARK)
NEW YORK,620902,AC,KSP SUPERMARKET INC,FOOD UNIVERSE MARKETPLACE,NEW YORK,10128,POINT (-73.951233315 40.785693014),1486 LEXINGTON AVE,food universe marketplace,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+UNIVERSE+MARKETPLACE+1486+LEXINGTON+AVE+NEW+YORK+,40.78569301,-73.95123332,Upper East Side
NEW YORK,620906,ABC,FISCHER BROS&LESLIE INC,FISCHER BROS&LESLIE,NEW YORK,10023,POINT (-73.983192925 40.779092601),230 W 72ND ST,fischer brosleslie,No,Yes,https://www.google.com/maps/search/?api=1&query=FISCHER+BROS&LESLIE+230+W+72ND+ST+NEW+YORK+,40.7790926,-73.98319293,Upper West Side
BRONX,743037,AC,1278 MORRISON DELI GROCERY CORP,1278 MORRISON DELI GROCERY,BRONX,10472,POINT (-73.874953889 40.831518178),1278 MORRISON AVE,1278 morrison deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1278+MORRISON+DELI+GROCERY+1278+MORRISON+AVE+BRONX+,40.83151818,-73.87495389,Soundview
QUEENS,706523,AC,128 M DELI & GROCERY INC,128 M DELI & GROCERY,SOUTH RICHMOND HILL,11419,POINT (-73.816898229 40.688926038),128-02 LIBERTY AVE,128 m deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=128+M+DELI+&+GROCERY+128-02+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.68892604,-73.81689823,Richmond Hill 
NEW YORK,620941,AC,MUK MEE SRI SUK INC,BANGKOK CENTER GROCERY,NEW YORK,10013,POINT (-73.999378045 40.714524999),104 MOSCO ST,bangkok center grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=BANGKOK+CENTER+GROCERY+104+MOSCO+ST+NEW+YORK+,40.714525,-73.99937805,Chinatown
NEW YORK,620979,ACK,47 DIVISION STREET TRADING INC,47 DIVISION ST TRADING,NEW YORK,10002,POINT (-73.995276948 40.714117764),47 DIVISION ST,47 division st trading,No,Yes,https://www.google.com/maps/search/?api=1&query=47+DIVISION+ST+TRADING+47+DIVISION+ST+NEW+YORK+,40.71411776,-73.99527695,Chinatown
BRONX,761118,AC,1285 ROYALTY GOURMET DELI & GROC CORP,1285 ROYALTY GOURMET,BRONX,10459,POINT (-73.892079542 40.830391944),1285 SOUTHERN BLVD,1285 royalty gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=1285+ROYALTY+GOURMET+1285+SOUTHERN+BLVD+BRONX+,40.83039194,-73.89207954,Crotona Park East
KINGS,746306,A,1667 NICKS DISCOUNT STORE INC,1667 NICKS DISCOUNT STORE,BROOKLYN,11214,POINT (-74.00845925 40.605439642),1667-1669 BATH AVE,1667 nicks discount store,No,Yes,https://www.google.com/maps/search/?api=1&query=1667+NICKS+DISCOUNT+STORE+1667-1669+BATH+AVE+BROOKLYN+,40.60543964,-74.00845925,Bath Beach
BRONX,747788,AC,1289 JC DELI GROCERY CORP,1289 JC DELI GROCERY,BRONX,10452,POINT (-73.91806998 40.837064023),1289 WALTON AVENUE,1289 jc deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1289+JC+DELI+GROCERY+1289+WALTON+AVENUE+BRONX+,40.83706402,-73.91806998,Mount Eden
NEW YORK,620982,AC,KBC FOOD CORP,C TOWN,NEW YORK,10128,POINT (-73.948005025 40.779084051),1721-27 1ST AVE,c town,Yes,Yes,https://www.google.com/maps/search/?api=1&query=C+TOWN+1721-27+1ST+AVE+NEW+YORK+,40.77908405,-73.94800503,Upper East Side
KINGS,754118,AC,129 MONEY MARKET & GRILL CORP,129 MONEY MARKET & GRILL,BROOKLYN,11231,POINT (-74.010077461 40.675024526),129 DWIGHT STREET,129 money market grill,No,Yes,https://www.google.com/maps/search/?api=1&query=129+MONEY+MARKET+&+GRILL+129+DWIGHT+STREET+BROOKLYN+,40.67502453,-74.01007746,Red Hook
NEW YORK,621015,AC,3011 GROCERY INC,C TOWN,NEW YORK,10031,POINT (-73.955104749 40.819619396),3320 BROADWAY,c town,Yes,Yes,https://www.google.com/maps/search/?api=1&query=C+TOWN+3320+BROADWAY+NEW+YORK+,40.8196194,-73.95510475,Harlem
BRONX,604821,AC,1296 RIVERA GROCERY INC,1296 RIVERA GROCERY,BRONX,10452,POINT (-73.917526665 40.837387732),1296 WALTON AVE,1296 rivera grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1296+RIVERA+GROCERY+1296+WALTON+AVE+BRONX+,40.83738773,-73.91752667,Mount Eden
BRONX,607090,AC,1296 SHERIDAN DELI GROCERY CORP,1296 SHERIDAN DELI GRCR,BRONX,10456,POINT (-73.91456492 40.836100271),1296 SHERIDAN AVE,1296 sheridan deli grcr,No,Yes,https://www.google.com/maps/search/?api=1&query=1296+SHERIDAN+DELI+GRCR+1296+SHERIDAN+AVE+BRONX+,40.83610027,-73.91456492,Claremont
KINGS,731024,AC,1690 FLATBUSH FOODS 1 CORP,1690 FLATBUSH FOODS 1,BROOKLYN,11210,POINT (-73.943947011 40.629071119),1690 FLATBUSH AVE,1690 flatbush foods,No,Yes,https://www.google.com/maps/search/?api=1&query=1690+FLATBUSH+FOODS+1+1690+FLATBUSH+AVE+BROOKLYN+,40.62907112,-73.94394701,Flatlands
KINGS,751959,AC,13 STAR DELI AND GROCERY 1 CORP,13 STAR DELI AND GROCERY,BROOKLYN,11233,POINT (-73.922518005 40.671145046),536 RALPH AVE,13 star deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=13+STAR+DELI+AND+GROCERY+536+RALPH+AVE+BROOKLYN+,40.67114505,-73.92251801,Crown Heights
BRONX,729069,AC,171 WEST CORP,171 WEST CORP,BRONX,10453,POINT (-73.914865914 40.854135696),171 W BURNSIDE AVE,171 west corp,No,Yes,https://www.google.com/maps/search/?api=1&query=171+WEST+CORP+171+W+BURNSIDE+AVE+BRONX+,40.8541357,-73.91486591,University Heights
QUEENS,638362,AC,131-21 STOP ONE DELI&GRCRY CORP,131-21 STOP ONE DELI&GROCERY,SPRINGFIELD GARDEN,11413,POINT (-73.751110432 40.683578803),131-21 SPRINGFIELD BLVD,13121 stop one deligrocery,No,Yes,https://www.google.com/maps/search/?api=1&query=131-21+STOP+ONE+DELI&GROCERY+131-21+SPRINGFIELD+BLVD+SPRINGFIELD+GARDEN+,40.6835788,-73.75111043,Laurelton
KINGS,707687,AC,132 EXPRESS DELI INC,132 EXPRESS DELI,BROOKLYN,11206,POINT (-73.942818304 40.706029311),132 GRAHAM AVE,132 express deli,No,Yes,https://www.google.com/maps/search/?api=1&query=132+EXPRESS+DELI+132+GRAHAM+AVE+BROOKLYN+,40.70602931,-73.9428183,Williamsburg
KINGS,613741,A,1711 FOSTER CORPORATION,1711 SHOPPING CENTER,BROOKLYN,11230,POINT (-73.960910809 40.635281187),1711 FOSTER AVE,1711 shopping center,No,Yes,https://www.google.com/maps/search/?api=1&query=1711+SHOPPING+CENTER+1711+FOSTER+AVE+BROOKLYN+,40.63528119,-73.96091081,Flatbush
BRONX,760617,AC,174TH GRAND FOODMART CORP,174TH GRAND FOODMART,BRONX,10453,POINT (-73.915259109 40.847060741),1645 GRAND AVE,174th grand foodmart,No,Yes,https://www.google.com/maps/search/?api=1&query=174TH+GRAND+FOODMART+1645+GRAND+AVE+BRONX+,40.84706074,-73.91525911,Morris Heights
QUEENS,742970,AC,134 FRESH MARKET INC,134 FRESH MARKET,SOUTH RICHMOND HILL,11419,POINT (-73.812031277 40.69142812),134-16 LIBERTY AVE,134 fresh market,No,Yes,https://www.google.com/maps/search/?api=1&query=134+FRESH+MARKET+134-16+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.69142812,-73.81203128,Richmond Hill 
BRONX,604311,AC,1359 OGDEN GROCERY CORP,1359 OGDEN GROCERY,BRONX,10452,POINT (-73.925056632 40.841480699),1359 OGDEN AVE,1359 ogden grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1359+OGDEN+GROCERY+1359+OGDEN+AVE+BRONX+,40.8414807,-73.92505663,Highbridge
QUEENS,756190,AC,136 DELI INC,136 DELI & GRILL,SPRINGFIELD GARDENS,11413,POINT (-73.754513987 40.67792458),135-33 SPRINGFIELD BOULEVARD,136 deli grill,No,Yes,https://www.google.com/maps/search/?api=1&query=136+DELI+&+GRILL+135-33+SPRINGFIELD+BOULEVARD+SPRINGFIELD+GARDENS+,40.67792458,-73.75451399,Laurelton
QUEENS,725796,AC,136 DELI GROCERY CORP,136 DELI GROCERY,JAMAICA,11434,POINT (-73.763520426 40.674627098),136-09 FARMERS BLVD,136 deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=136+DELI+GROCERY+136-09+FARMERS+BLVD+JAMAICA+,40.6746271,-73.76352043,Springfield Gardens
BRONX,755339,AC,137 TITA MINI MARKET CORP,137 TITA MINI MARKET,BRONX,10467,POINT (-73.879042498 40.881532282),137 E GUN HILL RD,137 tita mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=137+TITA+MINI+MARKET+137+E+GUN+HILL+RD+BRONX+,40.88153228,-73.8790425,Norwood
QUEENS,760362,AC,137TH GOURMET INC,137TH GOURMET,FLUSHING,11354,POINT (-73.8310385 40.768090012),31-52 137TH STREET,137th gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=137TH+GOURMET+31-52+137TH+STREET+FLUSHING+,40.76809001,-73.8310385,Linden Hill (FLUSHING)
BRONX,718260,AC,17UP FOOD PRODUCT CORP,17UP FOOD,BRONX,10452,POINT (-73.916128228 40.839156146),1378 WALTON AVE,17up food,No,Yes,https://www.google.com/maps/search/?api=1&query=17UP+FOOD+1378+WALTON+AVE+BRONX+,40.83915615,-73.91612823,Mount Eden
BRONX,729118,AC,139 GOURMET DELI CORP,139 GOURMET DELI,BRONX,10454,POINT (-73.924557825 40.810569413),274 ALEXANDER AVE,139 gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=139+GOURMET+DELI+274+ALEXANDER+AVE+BRONX+,40.81056941,-73.92455783,Mott Haven
BRONX,736606,AC,1390 DELI GROCERY CORP,1390 DELI GROCERY,BRONX,10456,POINT (-73.897732298 40.83272425),1390 BOSTON ROAD,1390 deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1390+DELI+GROCERY+1390+BOSTON+ROAD+BRONX+,40.83272425,-73.8977323,Morrisania
KINGS,712321,A,13TH AVE MINI MART INC,13TH AVE MINI MART,BROOKLYN,11228,POINT (-74.010206877 40.617841506),7912 13TH AVE,13th ave mini mart,No,Yes,https://www.google.com/maps/search/?api=1&query=13TH+AVE+MINI+MART+7912+13TH+AVE+BROOKLYN+,40.61784151,-74.01020688,Dyker Heights
BRONX,745708,AC,141 GROCERY AND DELI CORP,141 GROCERY & DELI,BRONX,10451,POINT (-73.924408962 40.812392519),2628 3RD AVENUE,141 grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=141+GROCERY+&+DELI+2628+3RD+AVENUE+BRONX+,40.81239252,-73.92440896,Mott Haven
NEW YORK,621042,AC,NAMDOR INC,GRISTEDES 524,NEW YORK,10010,POINT (-73.97423682 40.737210641),2610 FDR DR&WATERSIDE,gristedes,Yes,Yes,https://www.google.com/maps/search/?api=1&query=GRISTEDES+524+2610+FDR+DR&WATERSIDE+NEW+YORK+,40.73721064,-73.97423682,Kips Bay (MIDTOWN EAST (MIDTOWN))
NEW YORK,621043,ABC,NAMDOR INC,GRISTEDES 512,NEW YORK,10065,POINT (-73.958979535 40.763413706),1208 1ST AVE,gristedes,Yes,Yes,https://www.google.com/maps/search/?api=1&query=GRISTEDES+512+1208+1ST+AVE+NEW+YORK+,40.76341371,-73.95897954,Upper East Side
BRONX,756135,AC,181 GOURMET DELI CORP,181 GOURMET DELI,BRONX,10453,POINT (-73.904582408 40.855185488),54 EAST 181ST STREET,181 gourmet deli,Yes,Yes,https://www.google.com/maps/search/?api=1&query=181+GOURMET+DELI+54+EAST+181ST+STREET+BRONX+,40.85518549,-73.90458241,Fordham Heights
